Order ID,Product ID,Sales,Quantity,Discount,Profit,Shipping Cost,CustomerID,OrderDate,IsReturned,SalesKey,ShipDate,PriorityKey,GeoKey,ShipModeID
"CA-2013-147431","OFF-ST-10003994",117.95999908447266,2,0,5.8979997634887695,4.1700000762939453,"AB-10105",2013-02-02 00:00:00.000,"No",35655,2013-02-07 00:00:00.000,1,1,4
"US-2012-126977","TEC-AC-10003033",659.9000244140625,2,0,217.76699829101563,14.130000114440918,"PF-19120",2012-09-17 00:00:00.000,"No",35962,2012-09-23 00:00:00.000,1,1,4
"US-2012-126977","OFF-PA-10004071",110.95999908447266,2,0,53.260799407958984,8.8999996185302734,"PF-19120",2012-09-17 00:00:00.000,"No",35963,2012-09-23 00:00:00.000,1,1,4
"CA-2011-107524","OFF-EN-10001990",11.359999656677246,2,0,5.3392000198364258,0.93999999761581421,"KN-16705",2011-03-02 00:00:00.000,"No",36099,2011-03-08 00:00:00.000,1,1,4
"CA-2013-151561","TEC-AC-10003399",72.4800033569336,2,0,30.441600799560547,4.9899997711181641,"PG-18820",2013-09-02 00:00:00.000,"No",36119,2013-09-08 00:00:00.000,1,1,4
"US-2012-109015","TEC-PH-10002922",337.98001098632813,2,0,101.39399719238281,12.630000114440918,"BS-11590",2012-09-06 00:00:00.000,"No",36394,2012-09-12 00:00:00.000,1,1,4
"CA-2013-129126","OFF-PA-10001471",14.619999885559082,2,0,6.7252001762390137,0.97000002861022949,"PK-19075",2013-12-15 00:00:00.000,"No",36427,2013-12-20 00:00:00.000,1,1,4
"CA-2013-129126","OFF-LA-10003190",5.7600002288818359,2,0,2.8224000930786133,0.43000000715255737,"PK-19075",2013-12-15 00:00:00.000,"No",36428,2013-12-20 00:00:00.000,1,1,4
"US-2011-135881","OFF-SU-10003002",5.0399999618530273,2,0,0.15119999647140503,0.070000000298023224,"GT-14710",2011-05-23 00:00:00.000,"No",37044,2011-05-27 00:00:00.000,1,1,4
"CA-2013-145548","TEC-AC-10002305",36,2,0,6.4800000190734863,1.6799999475479126,"EB-13750",2013-11-12 00:00:00.000,"No",37063,2013-11-17 00:00:00.000,1,1,4
"CA-2014-103443","OFF-ST-10002276",166.72000122070313,2,0,41.680000305175781,12.409999847412109,"AT-10735",2014-12-18 00:00:00.000,"No",37072,2014-12-24 00:00:00.000,1,1,4
"CA-2014-103443","FUR-FU-10000308",124.36000061035156,2,0,27.359199523925781,3.6600000858306885,"AT-10735",2014-12-18 00:00:00.000,"No",37074,2014-12-24 00:00:00.000,1,1,4
"CA-2013-109666","TEC-PH-10004774",25.979999542236328,2,0,0.77939999103546143,1.7999999523162842,"KM-16720",2013-04-20 00:00:00.000,"No",37140,2013-04-27 00:00:00.000,1,1,4
"CA-2013-109666","OFF-AR-10004582",3.2799999713897705,2,0,1.4759999513626099,0.18000000715255737,"KM-16720",2013-04-20 00:00:00.000,"No",37141,2013-04-27 00:00:00.000,1,1,4
"CA-2013-109666","OFF-SU-10002522",7.7600002288818359,2,0,2.2504000663757324,0.74000000953674316,"KM-16720",2013-04-20 00:00:00.000,"No",37143,2013-04-27 00:00:00.000,1,1,4
"CA-2013-109666","OFF-AR-10004022",71.959999084472656,2,0,17.989999771118164,7.53000020980835,"KM-16720",2013-04-20 00:00:00.000,"No",37144,2013-04-27 00:00:00.000,1,1,4
"CA-2012-136658","OFF-AR-10000817",6.0799999237060547,2,0,2.0671999454498291,0.2199999988079071,"BO-11425",2012-09-10 00:00:00.000,"No",37231,2012-09-17 00:00:00.000,1,1,4
"CA-2011-138100","FUR-FU-10002456",14.5600004196167,2,0,6.2607998847961426,1.309999942779541,"AA-10315",2011-09-15 00:00:00.000,"No",37496,2011-09-20 00:00:00.000,1,1,4
"CA-2012-108588","OFF-EN-10000461",17.479999542236328,2,0,8.21560001373291,0.18000000715255737,"BG-11695",2012-01-05 00:00:00.000,"No",37743,2012-01-10 00:00:00.000,1,1,4
"US-2011-111353","OFF-LA-10002762",25.059999465942383,2,0,11.778200149536133,1.3200000524520874,"PB-19150",2011-11-29 00:00:00.000,"No",37808,2011-12-06 00:00:00.000,1,1,4
"CA-2013-116603","OFF-AP-10002892",45.959999084472656,2,0,13.788000106811523,3.5399999618530273,"AT-10735",2013-07-18 00:00:00.000,"No",37864,2013-07-23 00:00:00.000,1,1,4
"US-2014-146906","TEC-PH-10001809",299.89999389648438,2,0,74.9749984741211,34.520000457763672,"MT-17815",2014-03-14 00:00:00.000,"No",38317,2014-03-18 00:00:00.000,1,1,4
"CA-2013-132899","OFF-AR-10002833",3.6400001049041748,2,0,0.98280000686645508,0.12999999523162842,"SF-20200",2013-04-08 00:00:00.000,"No",38539,2013-04-12 00:00:00.000,1,1,4
"CA-2011-137575","TEC-AC-10004571",199.97999572753906,2,0,83.9916000366211,15.520000457763672,"TB-21625",2011-08-06 00:00:00.000,"No",38566,2011-08-11 00:00:00.000,1,1,4
"CA-2011-151946","FUR-FU-10002878",56.959999084472656,2,0,21.075199127197266,4.7300000190734863,"BT-11440",2011-06-04 00:00:00.000,"No",38630,2011-06-09 00:00:00.000,1,1,4
"CA-2011-151946","FUR-FU-10002191",13.960000038146973,2,0,6.7007999420166016,1.2000000476837158,"BT-11440",2011-06-04 00:00:00.000,"No",38633,2011-06-09 00:00:00.000,1,1,4
"CA-2011-146815","OFF-AR-10003469",3.5199999809265137,2,0,1.6895999908447266,0.40000000596046448,"PP-18955",2011-09-08 00:00:00.000,"No",38730,2011-09-13 00:00:00.000,1,1,4
"CA-2013-166618","TEC-PH-10003356",13.979999542236328,2,0,3.9144001007080078,0.949999988079071,"DP-13000",2013-11-15 00:00:00.000,"No",39198,2013-11-19 00:00:00.000,1,1,4
"US-2014-108343","OFF-PA-10000743",13.359999656677246,2,0,6.4127998352050781,0.41999998688697815,"AR-10825",2014-07-21 00:00:00.000,"No",39339,2014-07-26 00:00:00.000,1,1,4
"US-2012-153283","OFF-EN-10001539",15.5600004196167,2,0,7.3131999969482422,1.1299999952316284,"EB-14110",2012-11-12 00:00:00.000,"No",39351,2012-11-18 00:00:00.000,1,1,4
"CA-2011-100391","OFF-PA-10001471",14.619999885559082,2,0,6.7252001762390137,0.31000000238418579,"BW-11065",2011-05-25 00:00:00.000,"No",39457,2011-05-29 00:00:00.000,1,1,4
"CA-2013-113607","OFF-PA-10001970",111.95999908447266,2,0,54.860401153564453,8.59000015258789,"PW-19030",2013-10-15 00:00:00.000,"No",39522,2013-10-19 00:00:00.000,1,1,4
"CA-2013-116596","OFF-ST-10000636",33.479999542236328,2,0,1.3392000198364258,1.3300000429153442,"BW-11200",2013-10-28 00:00:00.000,"No",39551,2013-11-01 00:00:00.000,1,1,4
"CA-2014-169999","OFF-ST-10001511",129.30000305175781,2,0,6.4650001525878906,11.25,"JS-15685",2014-06-20 00:00:00.000,"No",39844,2014-06-27 00:00:00.000,1,1,4
"CA-2013-158155","FUR-FU-10000732",12.5600004196167,2,0,4.0191998481750488,1.059999942779541,"EH-13765",2013-05-03 00:00:00.000,"No",39867,2013-05-07 00:00:00.000,1,1,4
"CA-2013-158155","OFF-PA-10000533",13.079999923706055,2,0,6.0167999267578125,0.57999998331069946,"EH-13765",2013-05-03 00:00:00.000,"No",39869,2013-05-07 00:00:00.000,1,1,4
"CA-2012-130855","OFF-SU-10003936",6.3600001335144043,2,0,0.063600003719329834,0.67000001668930054,"RF-19840",2012-12-29 00:00:00.000,"No",39890,2013-01-05 00:00:00.000,1,1,4
"MX-2013-119970","OFF-ST-10000990",263.92001342773438,2,0,5.2399997711181641,16.438999176025391,"MW-18220",2013-06-25 00:00:00.000,"No",2,2013-07-01 00:00:00.000,1,197,4
"MX-2011-165232","OFF-BI-10000806",13.4399995803833,2,0,2.4000000953674316,0.80099999904632568,"DE-13255",2011-12-24 00:00:00.000,"No",20,2011-12-29 00:00:00.000,1,197,4
"MX-2013-160997","OFF-FA-10000470",14.600000381469727,2,0,5.679999828338623,0.80800002813339233,"RW-19690",2013-11-05 00:00:00.000,"No",29,2013-11-11 00:00:00.000,1,197,4
"MX-2013-160997","OFF-LA-10000203",8.880000114440918,2,0,3.7200000286102295,0.47699999809265137,"RW-19690",2013-11-05 00:00:00.000,"No",31,2013-11-11 00:00:00.000,1,197,4
"MX-2013-109631","OFF-AR-10004348",65.160003662109375,2,0,7.1599998474121094,4.1399998664855957,"MA-17560",2013-06-25 00:00:00.000,"No",47,2013-07-01 00:00:00.000,1,197,4
"MX-2014-153661","OFF-BI-10002414",13.880000114440918,2,0,1.2400000095367432,1.3320000171661377,"CL-12700",2014-10-29 00:00:00.000,"No",72,2014-11-04 00:00:00.000,1,197,4
"MX-2014-153661","OFF-FA-10002491",22.040000915527344,2,0,7.9200000762939453,1.6169999837875366,"CL-12700",2014-10-29 00:00:00.000,"No",73,2014-11-04 00:00:00.000,1,197,4
"MX-2014-166954","OFF-EN-10000031",28.1200008392334,2,0,5.320000171661377,1.1260000467300415,"CC-12100",2014-11-10 00:00:00.000,"No",79,2014-11-17 00:00:00.000,1,197,4
"MX-2012-155047","FUR-BO-10002352",193.27999877929688,2,0,54.080001831054688,9.6269998550415039,"KW-16570",2012-10-15 00:00:00.000,"No",82,2012-10-20 00:00:00.000,1,1286,4
"MX-2012-155047","OFF-AR-10004594",71.5999984741211,2,0,11.4399995803833,3.7869999408721924,"KW-16570",2012-10-15 00:00:00.000,"No",84,2012-10-20 00:00:00.000,1,1286,4
"MX-2012-155047","OFF-EN-10001375",56.119998931884766,2,0,21.319999694824219,4.7179999351501465,"KW-16570",2012-10-15 00:00:00.000,"No",85,2012-10-20 00:00:00.000,1,1286,4
"MX-2013-134096","OFF-EN-10001375",56.119998931884766,2,0,21.319999694824219,4.1079998016357422,"DP-13000",2013-09-27 00:00:00.000,"No",171,2013-10-01 00:00:00.000,1,366,4
"MX-2013-134096","TEC-AC-10001830",341.51998901367188,2,0,13.640000343322754,17.340999603271484,"DP-13000",2013-09-27 00:00:00.000,"No",174,2013-10-01 00:00:00.000,1,366,4
"MX-2013-147242","OFF-FA-10002632",14.760000228881836,2,0,3.3599998950958252,1.2130000591278076,"MF-18250",2013-05-03 00:00:00.000,"No",177,2013-05-10 00:00:00.000,1,366,4
"MX-2013-147242","FUR-BO-10004504",225.60000610351563,2,0,42.840000152587891,22.152999877929688,"MF-18250",2013-05-03 00:00:00.000,"No",178,2013-05-10 00:00:00.000,1,366,4
"MX-2013-166373","OFF-EN-10004100",53.400001525878906,2,0,25.079999923706055,2.5069999694824219,"PF-19225",2013-11-23 00:00:00.000,"No",199,2013-11-29 00:00:00.000,1,366,4
"MX-2011-112130","OFF-PA-10001283",22.239999771118164,2,0,9.3199996948242188,2.6770000457763672,"NF-18475",2011-03-22 00:00:00.000,"No",250,2011-03-27 00:00:00.000,1,191,4
"MX-2014-135272","OFF-AR-10002055",32.119998931884766,2,0,15.720000267028809,1.2960000038146973,"SG-20890",2014-11-06 00:00:00.000,"No",252,2014-11-10 00:00:00.000,1,191,4
"MX-2011-147984","OFF-BI-10000827",20.680000305175781,2,0,5.559999942779541,1.3250000476837158,"CK-12325",2011-04-22 00:00:00.000,"No",253,2011-04-27 00:00:00.000,1,191,4
"MX-2014-164294","FUR-BO-10004142",584.20001220703125,2,0,239.52000427246094,47.120998382568359,"SN-20710",2014-11-17 00:00:00.000,"No",261,2014-11-22 00:00:00.000,1,191,4
"MX-2014-164294","OFF-FA-10002100",18.479999542236328,2,0,4.9600000381469727,0.63400000333786011,"SN-20710",2014-11-17 00:00:00.000,"No",263,2014-11-22 00:00:00.000,1,191,4
"MX-2014-164294","OFF-FA-10004946",14.640000343322754,2,0,1.8799999952316284,1.2079999446868896,"SN-20710",2014-11-17 00:00:00.000,"No",264,2014-11-22 00:00:00.000,1,191,4
"MX-2012-147886","FUR-BO-10004135",163.44000244140625,2,0,13.039999961853027,10.522000312805176,"CD-11980",2012-04-11 00:00:00.000,"No",286,2012-04-15 00:00:00.000,1,191,4
"MX-2011-109155","OFF-PA-10004241",22.639999389648438,2,0,5.4000000953674316,2.0130000114440918,"MH-17440",2011-12-23 00:00:00.000,"No",303,2011-12-28 00:00:00.000,1,23,4
"MX-2013-162908","OFF-FA-10003879",14.119999885559082,2,0,1.2400000095367432,0.6119999885559082,"JE-15745",2013-12-04 00:00:00.000,"No",316,2013-12-08 00:00:00.000,1,24,4
"ES-2013-2966180","OFF-BI-10003774",60.599998474121094,2,0,27.840000152587891,5.4499998092651367,"ML-18265",2013-05-28 00:00:00.000,"No",331,2013-06-01 00:00:00.000,1,26,4
"MX-2014-124002","OFF-FA-10000455",17.280000686645508,2,0,6.3600001335144043,1.1160000562667847,"VT-21700",2014-01-08 00:00:00.000,"No",342,2014-01-13 00:00:00.000,1,406,4
"MX-2014-124002","TEC-PH-10000693",164.39999389648438,2,0,6.559999942779541,6.6719999313354492,"VT-21700",2014-01-08 00:00:00.000,"No",344,2014-01-13 00:00:00.000,1,406,4
"IN-2014-46777","TEC-AC-10004081",144.89999389648438,2,0,72.419998168945313,10.869999885559082,"KD-16345",2014-01-25 00:00:00.000,"No",355,2014-01-29 00:00:00.000,1,28,4
"IN-2014-46777","TEC-AC-10004252",76.620002746582031,2,0,0.72000002861022949,8.5299997329711914,"KD-16345",2014-01-25 00:00:00.000,"No",363,2014-01-29 00:00:00.000,1,28,4
"MX-2012-131870","OFF-BI-10003975",10.159999847412109,2,0,4.0399999618530273,0.57400000095367432,"SC-20305",2012-10-24 00:00:00.000,"No",671,2012-10-28 00:00:00.000,1,61,4
"MX-2012-104458","TEC-PH-10002392",185.80000305175781,2,0,79.879997253417969,10.954000473022461,"BS-11380",2012-10-03 00:00:00.000,"No",825,2012-10-08 00:00:00.000,1,89,4
"MX-2011-116379","OFF-AR-10002096",33.799999237060547,2,0,2.3599998950958252,0.51899999380111694,"NS-18505",2011-11-11 00:00:00.000,"No",828,2011-11-18 00:00:00.000,1,89,4
"MX-2011-116379","OFF-BI-10001248",17.200000762939453,2,0,1.2000000476837158,1.5900000333786011,"NS-18505",2011-11-11 00:00:00.000,"No",834,2011-11-18 00:00:00.000,1,89,4
"MX-2012-118080","FUR-FU-10003297",144.67999267578125,2,0,13,11.847000122070313,"DC-12850",2012-12-28 00:00:00.000,"No",938,2013-01-02 00:00:00.000,1,1206,4
"MX-2013-158358","OFF-AR-10003680",39.479999542236328,2,0,18.920000076293945,2.3619999885559082,"FH-14350",2013-08-21 00:00:00.000,"No",982,2013-08-28 00:00:00.000,1,1152,4
"ES-2011-1712442","OFF-ST-10002905",48,2,0,5.7600002288818359,1.2400000095367432,"AM-10360",2011-08-16 00:00:00.000,"No",1156,2011-08-21 00:00:00.000,1,146,4
"ES-2011-1712442","OFF-BI-10001055",12.0600004196167,2,0,3.7200000286102295,0.70999997854232788,"AM-10360",2011-08-16 00:00:00.000,"No",1157,2011-08-21 00:00:00.000,1,146,4
"ES-2011-1712442","OFF-ST-10001478",268.32000732421875,2,0,24.1200008392334,18.780000686645508,"AM-10360",2011-08-16 00:00:00.000,"No",1159,2011-08-21 00:00:00.000,1,146,4
"MX-2014-101378","TEC-MA-10000124",231.44000244140625,2,0,39.319999694824219,23.895000457763672,"TP-21415",2014-01-17 00:00:00.000,"No",1214,2014-01-21 00:00:00.000,1,342,4
"MX-2014-160934","OFF-SU-10001132",52,2,0,16.1200008392334,3.1400001049041748,"KS-16300",2014-02-28 00:00:00.000,"No",1218,2014-03-06 00:00:00.000,1,342,4
"US-2012-113103","TEC-AC-10004334",153.36000061035156,2,0,65.919998168945313,13.331000328063965,"WB-21850",2012-09-11 00:00:00.000,"No",1262,2012-09-15 00:00:00.000,1,697,4
"MX-2014-120215","OFF-BI-10002222",15.279999732971191,2,0,1.9600000381469727,1.0160000324249268,"BE-11335",2014-10-13 00:00:00.000,"No",1474,2014-10-19 00:00:00.000,1,204,4
"MX-2011-164322","OFF-EN-10000139",31.319999694824219,2,0,5.320000171661377,1.4470000267028809,"SO-20335",2011-04-22 00:00:00.000,"No",1481,2011-04-28 00:00:00.000,1,204,4
"MX-2011-164322","OFF-BI-10000816",41.080001831054688,2,0,13.960000038146973,3.9769999980926514,"SO-20335",2011-04-22 00:00:00.000,"No",1482,2011-04-28 00:00:00.000,1,204,4
"MX-2013-123799","OFF-SU-10003236",30.8799991607666,2,0,4,2.0820000171661377,"EM-14140",2013-04-15 00:00:00.000,"No",1491,2013-04-19 00:00:00.000,1,209,4
"MX-2014-127264","OFF-BI-10001002",15.239999771118164,2,0,7.1599998474121094,1.0470000505447388,"SP-20860",2014-06-09 00:00:00.000,"No",1541,2014-06-13 00:00:00.000,1,734,4
"IT-2014-2009199","OFF-AR-10001418",53.400001525878906,2,0,14.9399995803833,3.880000114440918,"TB-21055",2014-11-26 00:00:00.000,"No",1560,2014-12-03 00:00:00.000,1,229,4
"IT-2014-2009199","FUR-FU-10004604",97.860000610351563,2,0,8.7600002288818359,7.5799999237060547,"TB-21055",2014-11-26 00:00:00.000,"No",1563,2014-12-03 00:00:00.000,1,229,4
"MX-2013-132395","TEC-AC-10001082",111.27999877929688,2,0,6.6399998664855957,7.0780000686645508,"AS-10090",2013-06-05 00:00:00.000,"No",1574,2013-06-10 00:00:00.000,1,570,4
"IN-2011-26176","FUR-FU-10001770",97.860000610351563,2,0,48.900001525878906,7.9800000190734863,"KB-16600",2011-08-16 00:00:00.000,"No",1575,2011-08-20 00:00:00.000,1,232,4
"MX-2011-131009","OFF-FA-10000563",15.960000038146973,2,0,6.8400001525878906,1.5740000009536743,"DK-13090",2011-11-11 00:00:00.000,"No",1721,2011-11-15 00:00:00.000,1,1484,4
"MX-2012-151680","OFF-PA-10004027",59.840000152587891,2,0,27.520000457763672,7.0840001106262207,"NK-18490",2012-05-21 00:00:00.000,"No",1779,2012-05-28 00:00:00.000,1,658,4
"IN-2012-27583","TEC-PH-10001433",162.05999755859375,2,0,66.419998168945313,7.6999998092651367,"DL-13330",2012-02-24 00:00:00.000,"No",1802,2012-02-29 00:00:00.000,1,295,4
"IN-2012-27583","FUR-FU-10004464",94.680000305175781,2,0,1.8600000143051147,2.6099998950958252,"DL-13330",2012-02-24 00:00:00.000,"No",1804,2012-02-29 00:00:00.000,1,295,4
"MX-2012-131254","OFF-EN-10004995",64.879997253417969,2,0,21.399999618530273,5.9460000991821289,"JD-15790",2012-12-04 00:00:00.000,"No",1891,2012-12-08 00:00:00.000,1,312,4
"MX-2014-131730","OFF-PA-10003513",29.8799991607666,2,0,13.4399995803833,1.7460000514984131,"SP-20650",2014-10-18 00:00:00.000,"No",1909,2014-10-25 00:00:00.000,1,313,4
"MX-2014-160451","TEC-PH-10000347",184.75999450683594,2,0,40.639999389648438,7.7189998626708984,"MS-17980",2014-10-23 00:00:00.000,"No",1914,2014-10-28 00:00:00.000,1,313,4
"MX-2011-121041","OFF-FA-10003499",18.159999847412109,2,0,3.440000057220459,1.3600000143051147,"MZ-17515",2011-12-21 00:00:00.000,"No",1922,2011-12-27 00:00:00.000,1,313,4
"IN-2014-41786","OFF-FA-10004705",27,2,0,2.7000000476837158,1.2799999713897705,"BN-11470",2014-07-04 00:00:00.000,"No",1964,2014-07-08 00:00:00.000,1,327,4
"IN-2014-41786","FUR-FU-10001477",217.32000732421875,2,0,36.900001525878906,22.350000381469727,"BN-11470",2014-07-04 00:00:00.000,"No",1965,2014-07-08 00:00:00.000,1,327,4
"MX-2012-120943","OFF-SU-10003719",30.680000305175781,2,0,13.800000190734863,2.3959999084472656,"JD-15895",2012-07-04 00:00:00.000,"No",1977,2012-07-09 00:00:00.000,1,332,4
"MX-2012-123358","FUR-BO-10004472",485,2,0,242.47999572753906,54.727001190185547,"MF-17665",2012-05-08 00:00:00.000,"No",2009,2012-05-13 00:00:00.000,1,339,4
"MX-2012-130414","TEC-PH-10000381",183.91999816894531,2,0,51.479999542236328,7.6230001449584961,"RA-19945",2012-12-14 00:00:00.000,"No",2016,2012-12-21 00:00:00.000,1,339,4
"MX-2013-160248","FUR-BO-10002782",199.27999877929688,2,0,89.639999389648438,24.535999298095703,"JG-15310",2013-06-26 00:00:00.000,"No",2085,2013-06-30 00:00:00.000,1,363,4
"MX-2014-105921","TEC-AC-10004626",342.07998657226563,2,0,0,21.71299934387207,"ZC-21910",2014-05-28 00:00:00.000,"No",2104,2014-06-03 00:00:00.000,1,363,4
"IN-2012-29130","TEC-AC-10002324",114.66000366210938,2,0,4.559999942779541,2.3299999237060547,"JR-15700",2012-06-16 00:00:00.000,"No",2196,2012-06-22 00:00:00.000,1,391,4
"IN-2012-29130","OFF-ST-10001290",124.31999969482422,2,0,54.659999847412109,11.119999885559082,"JR-15700",2012-06-16 00:00:00.000,"No",2198,2012-06-22 00:00:00.000,1,391,4
"ES-2013-2453999","OFF-SU-10004691",39.720001220703125,2,0,17.819999694824219,4.3400001525878906,"EG-13900",2013-01-05 00:00:00.000,"No",2299,2013-01-10 00:00:00.000,1,413,4
"IN-2011-73160","OFF-LA-10002107",20.340000152587891,2,0,6.4800000190734863,1.8999999761581421,"AR-10510",2011-12-24 00:00:00.000,"No",2335,2011-12-30 00:00:00.000,1,434,4
"MX-2014-116883","OFF-PA-10000994",35.520000457763672,2,0,14.199999809265137,1.7150000333786011,"EB-14170",2014-09-22 00:00:00.000,"No",2366,2014-09-27 00:00:00.000,1,436,4
"MX-2014-116883","OFF-LA-10004576",11.640000343322754,2,0,1.3600000143051147,0.98199999332427979,"EB-14170",2014-09-22 00:00:00.000,"No",2367,2014-09-27 00:00:00.000,1,436,4
"ES-2013-3667448","OFF-ST-10003153",269.22000122070313,2,0,126.48000335693359,18.520000457763672,"TH-21235",2013-06-24 00:00:00.000,"No",2475,2013-07-01 00:00:00.000,1,502,4
"IN-2012-16873","TEC-PH-10004300",136.25999450683594,2,0,64.0199966430664,6.46999979019165,"MW-18220",2012-12-25 00:00:00.000,"No",2487,2012-12-30 00:00:00.000,1,508,4
"IN-2012-16873","OFF-PA-10004380",36.779998779296875,2,0,4.380000114440918,1.8400000333786011,"MW-18220",2012-12-25 00:00:00.000,"No",2488,2012-12-30 00:00:00.000,1,508,4
"MX-2014-134306","OFF-BI-10001613",8.6000003814697266,2,0,3.5999999046325684,0.82200002670288086,"DO-13435",2014-10-28 00:00:00.000,"No",2529,2014-11-01 00:00:00.000,1,1955,4
